suid,capturetime,headline,all_topics,all_people,flagged_people_ids,flagged_people_keys,score,relevant,autolabeler_id
MZWE1B6S9732,2014-01-24T08:53:35.717+00:00,*OSBORNE SAYS WE'LL SEE VALUE OF BOE TOOLS AS RECOVERY PICKS UP,BGOVBILLGO;BIZNEWS;BON;BONDWIRES;BUSINESS;CBM;CECO;ECO;EQUITYKEY;EUROPE;FINMIN;FINNEWS;FRX;FXKEY;G7ECOS;GBN;GLOBALMACR;GLT;GOV;GOVMISC;HEADS;MARKETS;MSCIDVEUR;MSCIWORLD;RIF;SRCRANK1;UK;UKECO;UKGOV;UKTRE;BGOVCODES;CREDITKEY;DEBTKEY;FIALL;FIASST;FISUB;G10MEMB;G7MEMB;GEN;MISC;POLIRISK;RATESKEY;SPREGIONS;WORLD,3400920;4149228,4149228,osborne,0,1,03e59901c8d941b5a943f59a18869d15
N0HBV96JTSG3,2014-02-04T16:16:22.065+00:00,*OSBORNE SAYS CARNEY SPEECH DEMOLISHED SALMOND'S ARGUMENTS,BGOVBILLGO;BIZNEWS;BNK;BON;BONDWIRES;BUSINESS;CBM;CECO;COS;ECO;EQUITYKEY;EUROPE;FIN;FINMIN;FINNEWS;FRX;FXKEY;G7ECOS;GBN;GLOBALMACR;GLT;GOV;GOVMISC;HEADS;MARKETS;MSCIDVEUR;MSCIWORLD;RIF;SCOTS;SRCRANK1;UK;UKECO;UKGOV;UKTRE;BGOVCODES;CREDITKEY;DEBTKEY;FIALL;FIASST;FISUB;G10MEMB;G7MEMB;GEN;INDUSTRIES;MISC;POLIRISK;RATESKEY;SPREGIONS;WORLD,3400920;4149228,4149228,osborne,0,1,5a0be7b6f55e4e148ada29324a7ea26e
N1ZFDE6JIJV4,2014-03-05T21:22:26.988+00:00,"*CAMERON, OBAMA SPOKE TODAY, WHITE HOUSE SPOKESMAN CARNEY SAYS",BGOVBILLGO;BIZNEWS;BONDWIRES;CIS;EEU;EM;EUROPE;EXE;FEAS;GLOBALMACR;GOV;HEADS;MSCINAMER;MSCIWORLD;NORTHAM;RIF;SRCRANK1;STD;UKR;US;USGOV;BGOVCODES;CREDITKEY;DEBTKEY;EXUSSR;FXKEY;G10MEMB;G7MEMB;GEN;MISC;MSCIFRONT;POLIRISK;RATESKEY;SPREGIONS;WORLD,1711796;2060605;3296948,2060605,cameron,-9999,0,23556fed57654d9193ffb0868aec5494
N5V2QJ6TTDT4,2014-05-20T07:13:31.974+00:00,*CAMERON SAYS HE AGREES WITH WHAT CARNEY SAID ON HOUSING,BFWFI;BFWFX;BFWRATE;BFWRTEU;BGOVBILLGO;BIZNEWS;BON;BONDWIRES;BUSINESS;EQUITYKEY;EUROPE;FINNEWS;FXKEY;GLOBALMACR;GOV;HEADS;MARKETS;MOR;MSCIDVEUR;MSCIWORLD;MTGEKEY;POL;REL;RIF;SRCRANK1;UK;UKGOV;UKPM;BGOVCODES;COS;CREDITKEY;DEBTKEY;FIRSTWORD;G10MEMB;G7MEMB;GEN;INDUSTRIES;MISC;POLIRISK;RATESKEY;SPREGIONS;WORLD,1711120;2060605,2060605,cameron,0,1,c0d10b2b3ba74a4487642006acc60e03
N5V2RM6TTDSX,2014-05-20T07:14:11.025+00:00,*CAMERON SAYS BOE HAS TOOLS AT DISPOSAL ON HOUSING,BGOVBILLGO;BIZNEWS;BOE;BON;BONDWIRES;BUSINESS;CECO;CEN;ECO;EQUITYKEY;EUROPE;FINNEWS;FLASHG7;G7ECOS;GLOBALMACR;GOV;GOVMISC;HEADS;MARKETS;MOR;MSCIDVEUR;MSCIWORLD;MTGEKEY;POL;RATESKEY;REL;RIF;SRCRANK1;UK;UKECO;UKGOV;UKPM;AGRKEY;BGOVCODES;CMDGLOMAC;CMDKEY;COS;CREDITKEY;DEBTKEY;ESCB;FIALL;FIASST;FXKEY;G10MEMB;G7MEMB;G8;GEN;INDUSTRIES;METALKEY;MISC;NRGKEY;OILKEY;POLIRISK;SPREGIONS;WORLD,1711120;2060605,2060605,cameron,0,1,a827f32ecc334539825cec39a64984b7
N5V2UZ6TTDS2,2014-05-20T07:16:11.144+00:00,*CAMERON SAYS GOVERNMENT WOULD CONSIDER ANY BOE RECOMMENDATIONS,BGOVBILLGO;BIZNEWS;BOE;BON;BONDWIRES;BUSINESS;CECO;CEN;ECO;EQUITYKEY;EUROPE;FINNEWS;FLASHG7;G7ECOS;GLOBALMACR;GOV;GOVMISC;HEADS;MARKETS;MOR;MSCIDVEUR;MSCIWORLD;POL;RATESKEY;REL;RIF;SRCRANK1;UK;UKECO;UKGOV;UKPM;AGRKEY;BGOVCODES;CMDGLOMAC;CMDKEY;COS;CREDITKEY;DEBTKEY;ESCB;FIALL;FIASST;FXKEY;G10MEMB;G7MEMB;G8;GEN;INDUSTRIES;METALKEY;MISC;MTGEKEY;NRGKEY;OILKEY;POLIRISK;SPREGIONS;WORLD,1711120;2060605,2060605,cameron,0,1,88abb26766d847a39f507e0adc0d9c08
N722KB6TTDSW,2014-06-12T12:26:35.799+00:00,*OSBORNE: BOE SHOULD NOT HESITATE TO USE NEW POWERS OVER HOUSING,BGOVBILLGO;BIZNEWS;BOE;BONDWIRES;BUSINESS;CECO;CEN;ECO;EQUITYKEY;EUROPE;FINNEWS;FLASHG7;FRX;FXKEY;G7ECOS;GLOBALMACR;GOV;GOVMISC;HEADS;MARKETS;MSCIDVEUR;MSCIWORLD;MTGEKEY;POL;RATESKEY;RIF;SRCRANK1;UK;UKECO;UKGOV;AGRKEY;BGOVCODES;CMDGLOMAC;CMDKEY;CREDITKEY;DEBTKEY;ESCB;FIALL;FIASST;G10MEMB;G7MEMB;G8;GEN;METALKEY;MISC;NRGKEY;OILKEY;POLIRISK;SPREGIONS;WORLD,1711120;4149228,4149228,osborne,0,1,44586add15d34885ad8fdb3abecc0d3a
NG0BFC6K50XU,2014-12-03T12:45:12.192+00:00,*OSBORNE: OBR SEES INFLATION AT 1.2% IN 2015,ACEXCLUDE;BFWCRDEU;BFWCRED;BFWFI;BFWFX;BFWRATE;BFWRTEU;BGOVBILLGO;BIZNEWS;BON;BONDWIRES;BUD;BUSINESS;CBM;CECO;CMDGLOMAC;ECO;EQUITYKEY;EUROPE;FINMIN;FINNEWS;FRX;FXKEY;G7ECOS;GBN;GLOBALMACR;GLT;GOV;GOVMISC;HEADS;INF;MARKETS;MSCIDVEUR;MSCIWORLD;RIF;SRCRANK1;UK;UKECO;UKGOV;UKHOC;UKTRE;AGRKEY;BGOVCODES;CMDKEY;CREDITKEY;DEBTKEY;ECOINDIC;ECOSTAT;FIALL;FIASST;FIRSTWORD;FISUB;G10MEMB;G7MEMB;GEN;METALKEY;MISC;NRGKEY;OILKEY;POLIRISK;RATESKEY;SPREGIONS;UKPARM;WORLD,4149228;6269200,4149228,osborne,-9999,0,3d5d5e5884dc4bf0b22aec52c2e7287c
NIN39U6JTSEM,2015-01-23T17:01:06.651+00:00,*CAMERON TO VISIT SAUDI ARABIA FOLLOWING KING'S DEATH: AFP,ACEXCLUDE;AME;BGOVBILLGO;BIZNEWS;BONDWIRES;EM;EUROPE;GULF;HEADS;MENA;MIDEAST;MSCIDVEUR;MSCIWORLD;RIF;SAUDI;SRCRANK1;UK;BGOVCODES;CMDKEY;G10MEMB;G7MEMB;GCCMEMB;MISC;NRGKEY;SPREGIONS;WORLD,18253259;2060605,2060605,cameron,-9999,0,2758c67dcf0b48638f536273882a4a16
NLERHT6KLVRG,2015-03-18T12:46:41.584+00:00,*OSBORNE SAYS OBR SEES INFLATION AT 0.2% THIS YEAR,ACEXCLUDE;BGOVBILLGO;BIZNEWS;BON;BONDWIRES;BUD;BUSINESS;CBM;CECO;CMDGLOMAC;ECO;EQUITYKEY;EUROPE;FINMIN;FINNEWS;FRX;FXKEY;G7ECOS;GBN;GLOBALMACR;GLT;GOV;GOVMISC;HEADS;INF;MARKETS;MSCIDVEUR;MSCIWORLD;RIF;SRCRANK1;TAX;UK;UKECO;UKGOV;UKTRE;AGRKEY;BGOVCODES;CMDKEY;CREDITKEY;DEBTKEY;ECOINDIC;ECOSTAT;FIALL;FIASST;FISUB;G10MEMB;G7MEMB;GEN;METALKEY;MISC;NRGKEY;OILKEY;POLIRISK;RATESKEY;SPREGIONS;WORLD,1711120;4149228,4149228,osborne,-9999,0,e2f102d690d24ec79306328ed968eb6e
NLERHX6KLVRI,2015-03-18T12:46:45.555+00:00,*OSBORNE SAYS BOE REMIT WILL REMAIN 2% INFLATION TARGET,ACEXCLUDE;BFWEQ;BFWEU;BFWFI;BFWFX;BFWRATE;BFWRTEU;BGOVBILLGO;BIZNEWS;BON;BONDWIRES;BUD;BUSINESS;CBM;CECO;CMDGLOMAC;ECO;EQUITYKEY;EUROPE;FINMIN;FINNEWS;FRX;FXKEY;G7ECOS;GBN;GLOBALMACR;GLT;GOV;GOVMISC;HEADS;INF;MARKETS;MONETARY;MSCIDVEUR;MSCIWORLD;RIF;SRCRANK1;TAX;UK;UKECO;UKGOV;UKTRE;AGRKEY;BGOVCODES;CEN;CMDKEY;CREDITKEY;DEBTKEY;ECOINDIC;ECOSTAT;FIALL;FIASST;FIRSTWORD;FISUB;G10MEMB;G7MEMB;GEN;METALKEY;MISC;NRGKEY;OILKEY;POLIRISK;RATESKEY;SPREGIONS;WORLD,4149228;6269200,4149228,osborne,0,1,15d9a4eb5853455b9867532e38e2e8f3
NLERI76KLVRM,2015-03-18T12:46:55.400+00:00,*OSBORNE SAYS BOE REMIT WILL REMAIN 2% INFLATION TARGET,ACEXCLUDE;BGOVBILLGO;BIZNEWS;BOE;BON;BONDWIRES;BUD;BUSINESS;CBM;CECO;CEN;CMDGLOMAC;ECO;EQUITYKEY;EUROPE;FINMIN;FINNEWS;FLASHG7;FRX;FXKEY;G7ECOS;GBN;GLOBALMACR;GLT;GOV;GOVMISC;HEADS;INF;MARKETS;MONETARY;MSCIDVEUR;MSCIWORLD;RIF;SRCRANK1;TAX;UK;UKECO;UKGOV;UKTRE;AGRKEY;BGOVCODES;CMDKEY;CREDITKEY;DEBTKEY;ECOINDIC;ECOSTAT;ESCB;FIALL;FIASST;FISUB;G10MEMB;G7MEMB;G8;GEN;METALKEY;MISC;NRGKEY;OILKEY;POLIRISK;RATESKEY;SPREGIONS;WORLD,4149228;6269200,4149228,osborne,-9999,0,3edb274f5db24daaab28fa7a07a54256
NLERJM6JTSEL,2015-03-18T12:47:46.573+00:00,*OSBORNE SAYS U.K. TO INCREASE NUMBER OF LONG-DATED GILTS SOLD,ACEXCLUDE;BFWEQ;BFWEU;BFWFI;BFWFX;BFWRATE;BFWRTEU;BGOVBILLGO;BIZNEWS;BON;BONDWIRES;BUD;BUSINESS;CBM;CECO;CMDGLOMAC;ECO;EQUITYKEY;EUROPE;FINMIN;FINNEWS;FRX;FXKEY;G7ECOS;GBN;GLOBALMACR;GLT;GOV;GOVMISC;HEADS;MARKETS;MSCIDVEUR;MSCIWORLD;RIF;SRCRANK1;TAX;UK;UKECO;UKGOV;UKTRE;AGRKEY;BGOVCODES;CMDKEY;CREDITKEY;DEBTKEY;FIALL;FIASST;FIRSTWORD;FISUB;G10MEMB;G7MEMB;GEN;METALKEY;MISC;NRGKEY;OILKEY;POLIRISK;RATESKEY;SPREGIONS;WORLD,1711120;4149228,4149228,osborne,-9999,0,66e2fc0fdf1a42988ec2a9ff65ddba8b
NLETCV6KLVR8,2015-03-18T13:26:55.269+00:00,*OSBORNE SAYS HIGHER-RATE THRESHOLD TO RISE MORE THAN INFLATION,ACEXCLUDE;BFWEQ;BFWEU;BFWFI;BFWFX;BFWRATE;BFWRTEU;BGOVBILLGO;BIZNEWS;BON;BONDWIRES;BUD;BUSINESS;CBM;CECO;CMDGLOMAC;ECO;EQUITYKEY;EUROPE;FINMIN;FINNEWS;FRX;FXKEY;G7ECOS;GBN;GLOBALMACR;GLT;GOV;GOVMISC;HEADS;INF;MARKETS;MSCIDVEUR;MSCIWORLD;RIF;SRCRANK1;TAX;UK;UKECO;UKGOV;UKTRE;AGRKEY;BGOVCODES;CMDKEY;CREDITKEY;DEBTKEY;ECOINDIC;ECOSTAT;FIALL;FIASST;FIRSTWORD;FISUB;G10MEMB;G7MEMB;GEN;METALKEY;MISC;NRGKEY;OILKEY;POLIRISK;RATESKEY;SPREGIONS;WORLD,1711120;4149228,4149228,osborne,-9999,0,6220cc6075bc42858f76f47b8e5283c4
NLQ4IZ6TTDSN,2015-03-24T16:01:47.601+00:00,*OSBORNE SAYS U.K. INFLATION FALLING TO ZERO `REMARKABLE MOMENT',ACEXCLUDE;BGOVBILLGO;BIZNEWS;BONDWIRES;CECO;ECO;EUROPE;GLOBALMACR;GOV;HEADS;INF;POL;RATESKEY;RIF;SRCRANK1;UKECO;UKGOV;BGOVCODES;BUSINESS;CREDITKEY;DEBTKEY;ECOINDIC;ECOSTAT;FIALL;FIASST;FXKEY;G7ECOS;GEN;MISC;POLIRISK;WORLD,1711120;4149228,4149228,osborne,0,1,c25e353e10f34705b484213830ba53e9
NLQ4J56TTDTC,2015-03-24T16:01:54.081+00:00,"*OSBORNE SAYS U.K. SEEING `GOOD' LOW INFLATION, NOT DEFLATION",ACEXCLUDE;BFWCRDEU;BFWCRED;BFWEQ;BFWEU;BFWFI;BFWFX;BFWRATE;BFWRTEU;BGOVBILLGO;BIZNEWS;BONDWIRES;BUSINESS;CECO;DEFLATION;ECO;EUROPE;FINNEWS;FRX;FXKEY;FXMARKET;GOV;HEADS;INF;POL;RIF;SRCRANK1;UKECO;UKGOV;BGOVCODES;CREDITKEY;DEBTKEY;ECOINDIC;ECOSTAT;EQUITYKEY;FIALL;FIASST;FIRSTWORD;G7ECOS;GEN;MARKETS;MISC;POLIRISK;RATESKEY;WORLD,1711120;4149228,4149228,osborne,0,1,fe4935b768c64e89b1213f3986002085
NOA7Q06K50Z2,2015-05-13T09:30:01.248+00:00,*CARNEY COMMENTS IN LETTER TO CHANCELLOR GEORGE OSBORNE,ACEXCLUDE;BGOVBILLGO;BIZNEWS;BOE;BOESPEAK;BON;BONDWIRES;BUSINESS;CBM;CECO;CEN;CMDGLOMAC;ECO;EQUITYKEY;EUROPE;FEDSPEAK;FINNEWS;FLASHG7;FRX;FXKEY;G7ECOS;GBN;GLOBALMACR;GLT;GOV;GOVMISC;HEADS;INF;MARKETS;MSCIDVEUR;MSCIWORLD;SRCRANK1;UK;UKECO;AGRKEY;BGOVCODES;CMDKEY;CREDITKEY;DC;DEBTKEY;ECOINDIC;ECOSTAT;ESCB;FED;FIALL;FIASST;FISUB;G10MEMB;G7MEMB;G8;METALKEY;MISC;NRGKEY;OILKEY;PLCY;PLCYEUR;PLCYMAJOR;PLCYREGION;POLIRISK;RATESKEY;REGIONFILT;RUNEWS;SPREGIONS;USGOV;WORLD,4149228;6269200,4149228,osborne,-9999,0,93bf779b9d134b7e9931c3864235c43c
NR62V26K50Y6,2015-07-08T11:35:26.822+00:00,*OSBORNE: GREECE CRISIS SHOWS PERILS OF EASING AUSTERITY,ACEXCLUDE;BGOVBILLGO;BIZNEWS;BON;BONDWIRES;BUD;BUSINESS;CBM;CECO;CMDGLOMAC;ECO;EQUITYKEY;EUROPE;FINMIN;FINNEWS;FRX;FXKEY;G7ECOS;GBN;GLOBALMACR;GLT;GOV;GOVMISC;GRE;HEADS;MARKETS;MSCIDVEUR;MSCIWORLD;POL;RATESKEY;RIF;SRCRANK1;TAX;UK;UKECO;UKGOV;UKHOC;UKTRE;AGRKEY;BGOVCODES;CMDKEY;CREDITKEY;DEBTKEY;EMC;FIALL;FIASST;FISUB;G10MEMB;G7MEMB;GEN;METALKEY;MISC;MSCIEMEUR;NRGKEY;OILKEY;POLIRISK;SPREGIONS;UKPARM;WORLD,4149228;6269200,4149228,osborne,-9999,0,5e5bc1d401fb453ea0d77c80be9ce742
NV2HG36S9728,2015-09-22T07:14:27.164+00:00,*OSBORNE REFUSES COMMENT ON BOE INTEREST RATE POLICY,ACEXCLUDE;ASIA;ASIAX;BFW;BFWFI;BFWFX;BFWRATE;BFWRTEU;BIZNEWS;BOE;BRIC;BRICECO;BUSINESS;CECO;CEN;CHECO;CHINA;ECO;EM;EUROPE;FINMIN;FINNEWS;FXKEY;G7ECOS;GOV;GOVMISC;HEADS;MSCIDVEUR;MSCIEMAS;MSCIWORLD;NASIA;POL;RIF;UK;UKECO;UKGOV;UKTRE;001565NODE;234500;ACEXCLUDE;AGRKEY;ASIA;ASIAX;BFW;BFWFI;BFWFX;BFWRATE;BFWRTEU;BGOVBILLGO;BGOVCODES;BIZNEWS;BOE;BON;BONDWIRES;BRIC;BRICECO;BUSINESS;CBM;CBRATES;CECO;CEN;CHECO;CHINA;CMDGLOMAC;CMDKEY;CREDITKEY;DEBTKEY;ECO;EM;EQUITYKEY;ESCB;EUGOVERN;EUROPE;FIALL;FIASST;FINMIN;FINNEWS;FIRSTWORD;FISUB;FLASHG7;FXKEY;G10MEMB;G7ECOS;G7MEMB;G8;GBN;GEN;GLOBALMACR;GLT;GOV;GOVMISC;HEADS;MARKETS;METALKEY;MISC;MONETARY;MSCIDVEUR;MSCIEMAS;MSCIWORLD;NASIA;NRGKEY;OILKEY;POL;POLIRISK;RATESKEY;REGIONFILT;RIF;RUNEWS;SPREGIONS;SRCRANK1;UK;UKECO;UKGOV;UKTRE;WORLD,4149228;6015662,4149228,osborne,-1,1,b4edf8f241d34d06ac19edc6d85746f1
NV2HGU6KLVRD,2015-09-22T07:14:54.592+00:00,*OSBORNE SAYS CARNEY IS VERY GOOD BOE GOVERNOR,ACEXCLUDE;ASIA;ASIAX;BFW;BFWFI;BFWFX;BFWRATE;BFWRTEU;BIZNEWS;BOE;BRIC;BRICECO;BUSINESS;CECO;CEN;CHECO;CHINA;ECO;EM;EUROPE;FINMIN;FINNEWS;FXKEY;G7ECOS;GOV;GOVMISC;HEADS;MSCIDVEUR;MSCIEMAS;MSCIWORLD;NASIA;POL;RIF;UK;UKECO;UKGOV;UKTRE;001516NODE;234500;ACEXCLUDE;AGRKEY;ASIA;ASIAX;BFW;BFWFI;BFWFX;BFWRATE;BFWRTEU;BGOVBILLGO;BGOVCODES;BIZNEWS;BOE;BOESPEAK;BONDWIRES;BRIC;BRICECO;BUSINESS;CECO;CEN;CHECO;CHINA;CMDGLOMAC;CMDKEY;CREDITKEY;DEBTKEY;ECO;EM;EQUITYKEY;ESCB;EUGOVERN;EUROPE;FIALL;FIASST;FINMIN;FINNEWS;FIRSTWORD;FLASHG7;FXKEY;G10MEMB;G7ECOS;G7MEMB;G8;GEN;GLOBALMACR;GOV;GOVMISC;HEADS;METALKEY;MISC;MSCIDVEUR;MSCIEMAS;MSCIWORLD;NASIA;NRGKEY;OILKEY;PLCY;PLCYEUR;PLCYMAJOR;PLCYREGION;POL;POLIRISK;RATESKEY;REGIONFILT;RIF;RUNEWS;SPREGIONS;SRCRANK1;UK;UKECO;UKGOV;UKTRE;WORLD,4149228;6015662,4149228,osborne,0,1,01fddaa935dd48e8a3a6676fe006919c
NV2HHE6KLVR7,2015-09-22T07:15:14.562+00:00,*OSBORNE SAYS CARNEY HAS SIGNALED RATE DIRECTION CLEARLY,ACEXCLUDE;ASIA;ASIAX;BFW;BFWFI;BFWFX;BFWRATE;BFWRTEU;BIZNEWS;BOE;BRIC;BRICECO;BUSINESS;CECO;CEN;CHECO;CHINA;ECO;EM;EUROPE;FINMIN;FINNEWS;FXKEY;G7ECOS;GOV;GOVMISC;HEADS;MSCIDVEUR;MSCIEMAS;MSCIWORLD;NASIA;POL;RIF;UK;UKECO;UKGOV;UKTRE;001516NODE;234500;ACEXCLUDE;AGRKEY;ASIA;ASIAX;BFW;BFWFI;BFWFX;BFWRATE;BFWRTEU;BGOVBILLGO;BGOVCODES;BIZNEWS;BOE;BOESPEAK;BONDWIRES;BRIC;BRICECO;BUSINESS;CECO;CEN;CHECO;CHINA;CMDGLOMAC;CMDKEY;CREDITKEY;DEBTKEY;ECO;EM;EQUITYKEY;ESCB;EUGOVERN;EUROPE;FIALL;FIASST;FINMIN;FINNEWS;FIRSTWORD;FLASHG7;FXKEY;G10MEMB;G7ECOS;G7MEMB;G8;GEN;GLOBALMACR;GOV;GOVMISC;HEADS;METALKEY;MISC;MSCIDVEUR;MSCIEMAS;MSCIWORLD;NASIA;NRGKEY;OILKEY;PLCY;PLCYEUR;PLCYMAJOR;PLCYREGION;POL;POLIRISK;RATESKEY;REGIONFILT;RIF;RUNEWS;SPREGIONS;SRCRANK1;UK;UKECO;UKGOV;UKTRE;WORLD,4149228;6015662,4149228,osborne,0,1,191bcb5e440c40ff8d1534ae4629085b
NV2HJ36KLVR4,2015-09-22T07:16:15.169+00:00,*OSBORNE SAYS EXIT FROM VERY LOOSE MONETARY POLICY WILL COME,ACEXCLUDE;ASIA;ASIAX;BIZNEWS;BOE;BRIC;BRICECO;BUSINESS;CECO;CEN;CHECO;CHINA;ECO;EM;EUROPE;FINMIN;FINNEWS;G7ECOS;GOV;GOVMISC;HEADS;MSCIDVEUR;MSCIEMAS;MSCIWORLD;NASIA;POL;RIF;UK;UKECO;UKGOV;UKTRE;001516NODE;2500;ACEXCLUDE;AGRKEY;ASIA;ASIAX;BGOVBILLGO;BGOVCODES;BIZNEWS;BOE;BONDWIRES;BRIC;BRICECO;BUSINESS;CECO;CEN;CHECO;CHINA;CMDGLOMAC;CMDKEY;CREDITKEY;DEBTKEY;ECO;EM;EQUITYKEY;ESCB;EUGOVERN;EUROPE;FIALL;FIASST;FINMIN;FINNEWS;FLASHG7;FRX;FXKEY;FXMARKET;G10MEMB;G7ECOS;G7MEMB;G8;GEN;GLOBALMACR;GOV;GOVMISC;HEADS;MARKETS;METALKEY;MISC;MONETARY;MSCIDVEUR;MSCIEMAS;MSCIWORLD;NASIA;NRGKEY;OILKEY;POL;POLIRISK;RATESKEY;REGIONFILT;RIF;RUNEWS;SPREGIONS;SRCRANK1;UK;UKECO;UKGOV;UKTRE;WORLD,4149228;6015662,4149228,osborne,1,1,2d7d58e6702542b89f69f2bbcfb11974
NYOQVZ6KLVRP,2015-12-01T15:26:23.635+00:00,*OSBORNE: I DON'T WANT TO MAKE BOE GOVERNOR LESS INDEPENDENT,ACEXCLUDE;UKHOC;UKGOV;EUROPE;HEADS;CEN;CECO;RIF;BIZNEWS;BUSINESS;FINMIN;GOVMISC;BOE;UKTRE;MSCIDVEUR;GOV;MSCIWORLD;ECO;G7ECOS;UK;UKECO;FINNEWS;METALKEY;G8;ACEXCLUDE;UKHOC;CMDKEY;UKGOV;GEN;EUROPE;CEN;CECO;HEADS;POLIRISK;WORLD;RIF;DEBTKEY;FLASHG7;UKPARM;SPREGIONS;BIZNEWS;BUSINESS;NRGKEY;BGOVCODES;AGRKEY;FINMIN;SRCRANK1;GOVMISC;BONDWIRES;CMDGLOMAC;MISC;G7MEMB;G10MEMB;FIASST;ESCB;FXKEY;BOE;FIALL;UKTRE;MSCIDVEUR;GOV;OILKEY;RATESKEY;GLOBALMACR;MSCIWORLD;ECO;G7ECOS;UK;UKECO;EQUITYKEY;CREDITKEY;BGOVBILLGO;FINNEWS,4149228;6015662,4149228,osborne,-1,1,32068036b033413d83cdfd2829594882
NYOQY76KLVRS,2015-12-01T15:27:43.693+00:00,*OSBORNE SAYS BOE INDICATING NEXT MOVE IS RATE INCREASE,BFWFI;ACEXCLUDE;UKHOC;UKGOV;EUROPE;HEADS;CEN;CECO;RIF;BIZNEWS;BUSINESS;FINMIN;GOVMISC;BFWRTEU;BOE;UKTRE;MSCIDVEUR;GOV;BFW;MSCIWORLD;BFWRATE;ECO;G7ECOS;UK;UKECO;FINNEWS;METALKEY;BFWFI;G8;ACEXCLUDE;UKHOC;CMDKEY;UKGOV;GEN;EUROPE;CEN;CECO;HEADS;POLIRISK;FIRSTWORD;WORLD;MONETARY;RIF;DEBTKEY;FLASHG7;UKPARM;SPREGIONS;BIZNEWS;BUSINESS;NRGKEY;BGOVCODES;AGRKEY;FINMIN;MARKETS;SRCRANK1;GOVMISC;BONDWIRES;CMDGLOMAC;MISC;G7MEMB;BFWRTEU;G10MEMB;FIASST;ESCB;FXKEY;BOE;FIALL;UKTRE;MSCIDVEUR;GOV;OILKEY;RATESKEY;BFW;BON;GLOBALMACR;MSCIWORLD;CBRATES;BFWRATE;ECO;G7ECOS;UK;UKECO;EQUITYKEY;CREDITKEY;BGOVBILLGO;FINNEWS,4149228;6015662,4149228,osborne,1,1,ba1683cc481e4c1d9f207c2df7f88827
NZ02XZSYF07N,2015-12-07T18:20:23.224+00:00,*OSBORNE SAYS EVIDENCE BOE ACTION ON U.K. HOUSING WAS SUCCESSFUL,ACEXCLUDE;UKGOV;EUROPE;HEADS;CECO;RIF;BIZNEWS;BUSINESS;FINMIN;GOVMISC;REL;UKTRE;MSCIDVEUR;GOV;MSCIWORLD;ECO;G7ECOS;POL;UK;UKECO;FINNEWS;METALKEY;G8;ACEXCLUDE;FIN;CMDKEY;UKGOV;GEN;EUROPE;CEN;CECO;HEADS;POLIRISK;WORLD;MTGEKEY;RIF;DEBTKEY;FLASHG7;SPREGIONS;BIZNEWS;BUSINESS;NRGKEY;BGOVCODES;AGRKEY;FINMIN;SRCRANK1;GOVMISC;BONDWIRES;CMDGLOMAC;MISC;COS;G7MEMB;POSITIVE;G10MEMB;FIASST;REL;FXKEY;FIALL;UKTRE;MSCIDVEUR;GOV;OILKEY;RATESKEY;GLOBALMACR;MSCIWORLD;ECO;G7ECOS;POL;UK;UKECO;INDUSTRIES;CREDITKEY;BGOVBILLGO;FINNEWS,1711120;4149228,4149228,osborne,0,1,8e9e875f8d324ec3a519f8590bd143d6
O0KPN56VDKHS,2016-01-07T08:16:17.175+00:00,*OSBORNE SAYS INAPPROPRIATE FOR HIM TO PUT ANY PRESSURE ON BOE,BFWFI;ACEXCLUDE;UKGOV;NASIA;EM;EUROPE;HEADS;CEN;CECO;RIF;ASIAX;BIZNEWS;BUSINESS;BFWFX;FINMIN;BRIC;GOVMISC;BFWRTEU;FXKEY;BOE;UKTRE;MSCIDVEUR;GOV;BFW;CHINA;MSCIWORLD;BFWRATE;ECO;G7ECOS;POL;UK;UKECO;ASIA;MSCIEMAS;FINNEWS;METALKEY;BFWFI;G8;ACEXCLUDE;CMDKEY;UKGOV;NASIA;EM;GEN;EUROPE;CEN;CECO;HEADS;POLIRISK;FIRSTWORD;WORLD;ASIAX;RIF;DEBTKEY;FLASHG7;SPREGIONS;BIZNEWS;BUSINESS;NRGKEY;BFWFX;BGOVCODES;AGRKEY;FINMIN;BRIC;SRCRANK1;GOVMISC;BONDWIRES;CMDGLOMAC;MISC;G7MEMB;BFWRTEU;G10MEMB;FIASST;ESCB;FXKEY;BOE;FIALL;UKTRE;MSCIDVEUR;GOV;OILKEY;RATESKEY;BFW;CHINA;GLOBALMACR;MSCIWORLD;BFWRATE;ECO;G7ECOS;POL;UK;UKECO;ASIA;EQUITYKEY;CREDITKEY;MSCIEMAS;BGOVBILLGO;FINNEWS,4149228;6015662,4149228,osborne,-1,1,653832e3e6f947da933134be4ae3ba89
